product_id,product_name,category,price,review_score,review_count,month,sales
14,Product_14,Books,110.11,1.2,729,May,365
14,Product_14,Books,110.11,1.2,729,June,377
14,Product_14,Books,110.11,1.2,729,July,50
14,Product_14,Books,110.11,1.2,729,August,812
14,Product_14,Books,110.11,1.2,729,September,362
14,Product_14,Books,110.11,1.2,729,October,55
14,Product_14,Books,110.11,1.2,729,November,488
14,Product_14,Books,110.11,1.2,729,December,835
15,Product_15,Clothing,95,3.8,205,January,193
15,Product_15,Clothing,95,3.8,205,February,402
15,Product_15,Clothing,95,3.8,205,March,793
15,Product_15,Clothing,95,3.8,205,April,3
15,Product_15,Clothing,95,3.8,205,May,767
15,Product_15,Clothing,95,3.8,205,June,389
15,Product_15,Clothing,95,3.8,205,July,897
15,Product_15,Clothing,95,3.8,205,August,225
15,Product_15,Clothing,95,3.8,205,September,891
15,Product_15,Clothing,95,3.8,205,October,331
15,Product_15,Clothing,95,3.8,205,November,721
15,Product_15,Clothing,95,3.8,205,December,252
16,Product_16,Books,95.79,4.7,582,January,680
16,Product_16,Books,95.79,4.7,582,February,127
16,Product_16,Books,95.79,4.7,582,March,85
16,Product_16,Books,95.79,4.7,582,April,326
16,Product_16,Books,95.79,4.7,582,May,520
16,Product_16,Books,95.79,4.7,582,June,656
16,Product_16,Books,95.79,4.7,582,July,209
16,Product_16,Books,95.79,4.7,582,August,942
16,Product_16,Books,95.79,4.7,582,September,453
16,Product_16,Books,95.79,4.7,582,October,835
16,Product_16,Books,95.79,4.7,582,November,945
16,Product_16,Books,95.79,4.7,582,December,264
17,Product_17,Toys,155.6,1.7,556,January,663
17,Product_17,Toys,155.6,1.7,556,February,821
17,Product_17,Toys,155.6,1.7,556,March,515
17,Product_17,Toys,155.6,1.7,556,April,409
17,Product_17,Toys,155.6,1.7,556,May,989
17,Product_17,Toys,155.6,1.7,556,June,50
17,Product_17,Toys,155.6,1.7,556,July,125
17,Product_17,Toys,155.6,1.7,556,August,462
17,Product_17,Toys,155.6,1.7,556,September,355
17,Product_17,Toys,155.6,1.7,556,October,750
17,Product_17,Toys,155.6,1.7,556,November,28
17,Product_17,Toys,155.6,1.7,556,December,92
18,Product_18,Home & Kitchen,264.75,3.3,841,January,546
18,Product_18,Home & Kitchen,264.75,3.3,841,February,476
18,Product_18,Home & Kitchen,264.75,3.3,841,March,222
18,Product_18,Home & Kitchen,264.75,3.3,841,April,878
18,Product_18,Home & Kitchen,264.75,3.3,841,May,116
18,Product_18,Home & Kitchen,264.75,3.3,841,June,241
18,Product_18,Home & Kitchen,264.75,3.3,841,July,491
18,Product_18,Home & Kitchen,264.75,3.3,841,August,236
18,Product_18,Home & Kitchen,264.75,3.3,841,September,215
18,Product_18,Home & Kitchen,264.75,3.3,841,October,392
18,Product_18,Home & Kitchen,264.75,3.3,841,November,38
18,Product_18,Home & Kitchen,264.75,3.3,841,December,661
19,Product_19,Books,218.81,4.7,813,January,695
19,Product_19,Books,218.81,4.7,813,February,759
19,Product_19,Books,218.81,4.7,813,March,337
19,Product_19,Books,218.81,4.7,813,April,305
19,Product_19,Books,218.81,4.7,813,May,266
19,Product_19,Books,218.81,4.7,813,June,293
19,Product_19,Books,218.81,4.7,813,July,508
19,Product_19,Books,218.81,4.7,813,August,25
19,Product_19,Books,218.81,4.7,813,September,971
19,Product_19,Books,218.81,4.7,813,October,742
19,Product_19,Books,218.81,4.7,813,November,858
19,Product_19,Books,218.81,4.7,813,December,410
20,Product_20,Home & Kitchen,149.16,1.1,228,January,285
20,Product_20,Home & Kitchen,149.16,1.1,228,February,403
20,Product_20,Home & Kitchen,149.16,1.1,228,March,959
20,Product_20,Home & Kitchen,149.16,1.1,228,April,907
20,Product_20,Home & Kitchen,149.16,1.1,228,May,610
20,Product_20,Home & Kitchen,149.16,1.1,228,June,919
20,Product_20,Home & Kitchen,149.16,1.1,228,July,959
20,Product_20,Home & Kitchen,149.16,1.1,228,August,120
20,Product_20,Home & Kitchen,149.16,1.1,228,September,554
20,Product_20,Home & Kitchen,149.16,1.1,228,October,873
20,Product_20,Home & Kitchen,149.16,1.1,228,November,611
20,Product_20,Home & Kitchen,149.16,1.1,228,December,137
21,Product_21,Clothing,307.87,3.8,696,January,56
21,Product_21,Clothing,307.87,3.8,696,February,28
21,Product_21,Clothing,307.87,3.8,696,March,165
21,Product_21,Clothing,307.87,3.8,696,April,606
21,Product_21,Clothing,307.87,3.8,696,May,484
21,Product_21,Clothing,307.87,3.8,696,June,562
21,Product_21,Clothing,307.87,3.8,696,July,969
21,Product_21,Clothing,307.87,3.8,696,August,909
21,Product_21,Clothing,307.87,3.8,696,September,886
21,Product_21,Clothing,307.87,3.8,696,October,380
21,Product_21,Clothing,307.87,3.8,696,November,172
21,Product_21,Clothing,307.87,3.8,696,December,207
22,Product_22,Books,74.05,2.2,619,January,733
22,Product_22,Books,74.05,2.2,619,February,791
22,Product_22,Books,74.05,2.2,619,March,382
22,Product_22,Books,74.05,2.2,619,April,720
22,Product_22,Books,74.05,2.2,619,May,508
22,Product_22,Books,74.05,2.2,619,June,265
22,Product_22,Books,74.05,2.2,619,July,580
22,Product_22,Books,74.05,2.2,619,August,505
22,Product_22,Books,74.05,2.2,619,September,22
22,Product_22,Books,74.05,2.2,619,October,91
22,Product_22,Books,74.05,2.2,619,November,16
22,Product_22,Books,74.05,2.2,619,December,636
23,Product_23,Books,149.61,4.7,596,January,302
23,Product_23,Books,149.61,4.7,596,February,337
23,Product_23,Books,149.61,4.7,596,March,855
23,Product_23,Books,149.61,4.7,596,April,224
23,Product_23,Books,149.61,4.7,596,May,297
23,Product_23,Books,149.61,4.7,596,June,119
23,Product_23,Books,149.61,4.7,596,July,776
23,Product_23,Books,149.61,4.7,596,August,181
23,Product_23,Books,149.61,4.7,596,September,154
23,Product_23,Books,149.61,4.7,596,October,790
23,Product_23,Books,149.61,4.7,596,November,55
23,Product_23,Books,149.61,4.7,596,December,745
24,Product_24,Sports,186.35,4.9,850,January,162
24,Product_24,Sports,186.35,4.9,850,February,830
24,Product_24,Sports,186.35,4.9,850,March,894
24,Product_24,Sports,186.35,4.9,850,April,970
24,Product_24,Sports,186.35,4.9,850,May,908
24,Product_24,Sports,186.35,4.9,850,June,711
24,Product_24,Sports,186.35,4.9,850,July,257
24,Product_24,Sports,186.35,4.9,850,August,710
24,Product_24,Sports,186.35,4.9,850,September,185
24,Product_24,Sports,186.35,4.9,850,October,446
24,Product_24,Sports,186.35,4.9,850,November,225
24,Product_24,Sports,186.35,4.9,850,December,572
25,Product_25,Clothing,230.75,4.8,250,January,18
25,Product_25,Clothing,230.75,4.8,250,February,713
25,Product_25,Clothing,230.75,4.8,250,March,375
25,Product_25,Clothing,230.75,4.8,250,April,347
25,Product_25,Clothing,230.75,4.8,250,May,163
25,Product_25,Clothing,230.75,4.8,250,June,916
25,Product_25,Clothing,230.75,4.8,250,July,929
25,Product_25,Clothing,230.75,4.8,250,August,813
25,Product_25,Clothing,230.75,4.8,250,September,248
25,Product_25,Clothing,230.75,4.8,250,October,108
25,Product_25,Clothing,230.75,4.8,250,November,557
25,Product_25,Clothing,230.75,4.8,250,December,306
26,Product_26,Clothing,393.66,2.9,875,January,369
26,Product_26,Clothing,393.66,2.9,875,February,360
26,Product_26,Clothing,393.66,2.9,875,March,470
26,Product_26,Clothing,393.66,2.9,875,April,991
26,Product_26,Clothing,393.66,2.9,875,May,375
26,Product_26,Clothing,393.66,2.9,875,June,247
26,Product_26,Clothing,393.66,2.9,875,July,187
26,Product_26,Clothing,393.66,2.9,875,August,766
26,Product_26,Clothing,393.66,2.9,875,September,748
26,Product_26,Clothing,393.66,2.9,875,October,316
26,Product_26,Clothing,393.66,2.9,875,November,66
26,Product_26,Clothing,393.66,2.9,875,December,265
27,Product_27,Electronics,103.84,4.4,441,January,263
27,Product_27,Electronics,103.84,4.4,441,February,568
27,Product_27,Electronics,103.84,4.4,441,March,789
27,Product_27,Electronics,103.84,4.4,441,April,320
27,Product_27,Electronics,103.84,4.4,441,May,652
27,Product_27,Electronics,103.84,4.4,441,June,69
27,Product_27,Electronics,103.84,4.4,441,July,229
27,Product_27,Electronics,103.84,4.4,441,August,633
27,Product_27,Electronics,103.84,4.4,441,September,804
27,Product_27,Electronics,103.84,4.4,441,October,167
27,Product_27,Electronics,103.84,4.4,441,November,196
27,Product_27,Electronics,103.84,4.4,441,December,645
28,Product_28,Toys,259.55,4.4,533,January,793
28,Product_28,Toys,259.55,4.4,533,February,391
28,Product_28,Toys,259.55,4.4,533,March,641
28,Product_28,Toys,259.55,4.4,533,April,558
28,Product_28,Toys,259.55,4.4,533,May,267
28,Product_28,Toys,259.55,4.4,533,June,852
28,Product_28,Toys,259.55,4.4,533,July,188
28,Product_28,Toys,259.55,4.4,533,August,542
28,Product_28,Toys,259.55,4.4,533,September,133
28,Product_28,Toys,259.55,4.4,533,October,811
28,Product_28,Toys,259.55,4.4,533,November,653
28,Product_28,Toys,259.55,4.4,533,December,317
29,Product_29,Books,298.25,2.3,196,January,112
29,Product_29,Books,298.25,2.3,196,February,217
29,Product_29,Books,298.25,2.3,196,March,30
29,Product_29,Books,298.25,2.3,196,April,987
29,Product_29,Books,298.25,2.3,196,May,548
29,Product_29,Books,298.25,2.3,196,June,56
29,Product_29,Books,298.25,2.3,196,July,414
29,Product_29,Books,298.25,2.3,196,August,983
29,Product_29,Books,298.25,2.3,196,September,320
29,Product_29,Books,298.25,2.3,196,October,981
29,Product_29,Books,298.25,2.3,196,November,834
29,Product_29,Books,298.25,2.3,196,December,112
30,Product_30,Books,27.99,4.3,690,January,487
30,Product_30,Books,27.99,4.3,690,February,573
30,Product_30,Books,27.99,4.3,690,March,374
30,Product_30,Books,27.99,4.3,690,April,180
30,Product_30,Books,27.99,4.3,690,May,73
30,Product_30,Books,27.99,4.3,690,June,381
30,Product_30,Books,27.99,4.3,690,July,9
30,Product_30,Books,27.99,4.3,690,August,314
30,Product_30,Books,27.99,4.3,690,September,389
30,Product_30,Books,27.99,4.3,690,October,919
30,Product_30,Books,27.99,4.3,690,November,22
30,Product_30,Books,27.99,4.3,690,December,900
31,Product_31,Health,305.73,1.1,929,January,326
31,Product_31,Health,305.73,1.1,929,February,668
31,Product_31,Health,305.73,1.1,929,March,10
31,Product_31,Health,305.73,1.1,929,April,617
31,Product_31,Health,305.73,1.1,929,May,507
31,Product_31,Health,305.73,1.1,929,June,38
31,Product_31,Health,305.73,1.1,929,July,113
31,Product_31,Health,305.73,1.1,929,August,990
31,Product_31,Health,305.73,1.1,929,September,433
31,Product_31,Health,305.73,1.1,929,October,434
31,Product_31,Health,305.73,1.1,929,November,998
31,Product_31,Health,305.73,1.1,929,December,377
32,Product_32,Clothing,89.41,3.4,987,January,541
32,Product_32,Clothing,89.41,3.4,987,February,201
32,Product_32,Clothing,89.41,3.4,987,March,987
32,Product_32,Clothing,89.41,3.4,987,April,710
32,Product_32,Clothing,89.41,3.4,987,May,72
32,Product_32,Clothing,89.41,3.4,987,June,983
32,Product_32,Clothing,89.41,3.4,987,July,75
32,Product_32,Clothing,89.41,3.4,987,August,796
32,Product_32,Clothing,89.41,3.4,987,September,21
32,Product_32,Clothing,89.41,3.4,987,October,441
32,Product_32,Clothing,89.41,3.4,987,November,605
32,Product_32,Clothing,89.41,3.4,987,December,453
33,Product_33,Clothing,37.2,1.9,519,January,646
33,Product_33,Clothing,37.2,1.9,519,February,16
33,Product_33,Clothing,37.2,1.9,519,March,301
33,Product_33,Clothing,37.2,1.9,519,April,385
33,Product_33,Clothing,37.2,1.9,519,May,307
33,Product_33,Clothing,37.2,1.9,519,June,800
33,Product_33,Clothing,37.2,1.9,519,July,675
33,Product_33,Clothing,37.2,1.9,519,August,617
33,Product_33,Clothing,37.2,1.9,519,September,872
33,Product_33,Clothing,37.2,1.9,519,October,217
33,Product_33,Clothing,37.2,1.9,519,November,753
33,Product_33,Clothing,37.2,1.9,519,December,190
34,Product_34,Toys,474.7,1.5,70,January,578
34,Product_34,Toys,474.7,1.5,70,February,321
34,Product_34,Toys,474.7,1.5,70,March,95
34,Product_34,Toys,474.7,1.5,70,April,617
34,Product_34,Toys,474.7,1.5,70,May,198
34,Product_34,Toys,474.7,1.5,70,June,442
34,Product_34,Toys,474.7,1.5,70,July,501
34,Product_34,Toys,474.7,1.5,70,August,735
34,Product_34,Toys,474.7,1.5,70,September,599
34,Product_34,Toys,474.7,1.5,70,October,221
34,Product_34,Toys,474.7,1.5,70,November,236
34,Product_34,Toys,474.7,1.5,70,December,890
35,Product_35,Clothing,482.99,1.3,639,January,64
35,Product_35,Clothing,482.99,1.3,639,February,517
35,Product_35,Clothing,482.99,1.3,639,March,189
35,Product_35,Clothing,482.99,1.3,639,April,791
35,Product_35,Clothing,482.99,1.3,639,May,129
35,Product_35,Clothing,482.99,1.3,639,June,17
35,Product_35,Clothing,482.99,1.3,639,July,84
35,Product_35,Clothing,482.99,1.3,639,August,272
35,Product_35,Clothing,482.99,1.3,639,September,664
35,Product_35,Clothing,482.99,1.3,639,October,672
35,Product_35,Clothing,482.99,1.3,639,November,956
35,Product_35,Clothing,482.99,1.3,639,December,439
36,Product_36,Home & Kitchen,405.16,3.8,399,January,291
36,Product_36,Home & Kitchen,405.16,3.8,399,February,569
36,Product_36,Home & Kitchen,405.16,3.8,399,March,452
36,Product_36,Home & Kitchen,405.16,3.8,399,April,771
36,Product_36,Home & Kitchen,405.16,3.8,399,May,757
36,Product_36,Home & Kitchen,405.16,3.8,399,June,951
36,Product_36,Home & Kitchen,405.16,3.8,399,July,48
36,Product_36,Home & Kitchen,405.16,3.8,399,August,909
36,Product_36,Home & Kitchen,405.16,3.8,399,September,124
36,Product_36,Home & Kitchen,405.16,3.8,399,October,527
36,Product_36,Home & Kitchen,405.16,3.8,399,November,918
36,Product_36,Home & Kitchen,405.16,3.8,399,December,186
37,Product_37,Home & Kitchen,155.78,2.4,978,January,24
37,Product_37,Home & Kitchen,155.78,2.4,978,February,324
37,Product_37,Home & Kitchen,155.78,2.4,978,March,191
37,Product_37,Home & Kitchen,155.78,2.4,978,April,107
37,Product_37,Home & Kitchen,155.78,2.4,978,May,823
37,Product_37,Home & Kitchen,155.78,2.4,978,June,731
37,Product_37,Home & Kitchen,155.78,2.4,978,July,494
37,Product_37,Home & Kitchen,155.78,2.4,978,August,231
37,Product_37,Home & Kitchen,155.78,2.4,978,September,78
37,Product_37,Home & Kitchen,155.78,2.4,978,October,277
37,Product_37,Home & Kitchen,155.78,2.4,978,November,922
37,Product_37,Home & Kitchen,155.78,2.4,978,December,830
38,Product_38,Sports,53.35,3.9,672,January,548
38,Product_38,Sports,53.35,3.9,672,February,411
38,Product_38,Sports,53.35,3.9,672,March,485
38,Product_38,Sports,53.35,3.9,672,April,530
38,Product_38,Sports,53.35,3.9,672,May,571
38,Product_38,Sports,53.35,3.9,672,June,824
38,Product_38,Sports,53.35,3.9,672,July,837
38,Product_38,Sports,53.35,3.9,672,August,419
38,Product_38,Sports,53.35,3.9,672,September,857
38,Product_38,Sports,53.35,3.9,672,October,568
38,Product_38,Sports,53.35,3.9,672,November,565
38,Product_38,Sports,53.35,3.9,672,December,366
39,Product_39,Home & Kitchen,343.7,1.3,760,January,0
39,Product_39,Home & Kitchen,343.7,1.3,760,February,317
39,Product_39,Home & Kitchen,343.7,1.3,760,March,265
39,Product_39,Home & Kitchen,343.7,1.3,760,April,409
39,Product_39,Home & Kitchen,343.7,1.3,760,May,790
39,Product_39,Home & Kitchen,343.7,1.3,760,June,755
39,Product_39,Home & Kitchen,343.7,1.3,760,July,688
39,Product_39,Home & Kitchen,343.7,1.3,760,August,767
39,Product_39,Home & Kitchen,343.7,1.3,760,September,967
39,Product_39,Home & Kitchen,343.7,1.3,760,October,573
39,Product_39,Home & Kitchen,343.7,1.3,760,November,137
39,Product_39,Home & Kitchen,343.7,1.3,760,December,88
40,Product_40,Home & Kitchen,222.88,2.3,203,January,910
40,Product_40,Home & Kitchen,222.88,2.3,203,February,680
40,Product_40,Home & Kitchen,222.88,2.3,203,March,423
40,Product_40,Home & Kitchen,222.88,2.3,203,April,970
40,Product_40,Home & Kitchen,222.88,2.3,203,May,614
40,Product_40,Home & Kitchen,222.88,2.3,203,June,351
40,Product_40,Home & Kitchen,222.88,2.3,203,July,386
40,Product_40,Home & Kitchen,222.88,2.3,203,August,441
40,Product_40,Home & Kitchen,222.88,2.3,203,September,50
40,Product_40,Home & Kitchen,222.88,2.3,203,October,874
40,Product_40,Home & Kitchen,222.88,2.3,203,November,472
40,Product_40,Home & Kitchen,222.88,2.3,203,December,186
41,Product_41,Toys,65.41,3.2,148,January,548
41,Product_41,Toys,65.41,3.2,148,February,964
41,Product_41,Toys,65.41,3.2,148,March,127
41,Product_41,Toys,65.41,3.2,148,April,295
41,Product_41,Toys,65.41,3.2,148,May,807
41,Product_41,Toys,65.41,3.2,148,June,971
41,Product_41,Toys,65.41,3.2,148,July,969
41,Product_41,Toys,65.41,3.2,148,August,495
41,Product_41,Toys,65.41,3.2,148,September,727
41,Product_41,Toys,65.41,3.2,148,October,465
41,Product_41,Toys,65.41,3.2,148,November,844
41,Product_41,Toys,65.41,3.2,148,December,818
42,Product_42,Books,250.11,4.2,472,January,140
42,Product_42,Books,250.11,4.2,472,February,81
42,Product_42,Books,250.11,4.2,472,March,237
42,Product_42,Books,250.11,4.2,472,April,817
42,Product_42,Books,250.11,4.2,472,May,831
42,Product_42,Books,250.11,4.2,472,June,815
42,Product_42,Books,250.11,4.2,472,July,388
42,Product_42,Books,250.11,4.2,472,August,23
42,Product_42,Books,250.11,4.2,472,September,175
42,Product_42,Books,250.11,4.2,472,October,838
42,Product_42,Books,250.11,4.2,472,November,783
42,Product_42,Books,250.11,4.2,472,December,945
43,Product_43,Home & Kitchen,22.02,2.3,655,January,743
43,Product_43,Home & Kitchen,22.02,2.3,655,February,473
43,Product_43,Home & Kitchen,22.02,2.3,655,March,919
43,Product_43,Home & Kitchen,22.02,2.3,655,April,170
43,Product_43,Home & Kitchen,22.02,2.3,655,May,486
43,Product_43,Home & Kitchen,22.02,2.3,655,June,297
43,Product_43,Home & Kitchen,22.02,2.3,655,July,217
43,Product_43,Home & Kitchen,22.02,2.3,655,August,108
43,Product_43,Home & Kitchen,22.02,2.3,655,September,869
43,Product_43,Home & Kitchen,22.02,2.3,655,October,753
43,Product_43,Home & Kitchen,22.02,2.3,655,November,552
43,Product_43,Home & Kitchen,22.02,2.3,655,December,131
44,Product_44,Sports,455.11,3.5,944,January,647
44,Product_44,Sports,455.11,3.5,944,February,467
44,Product_44,Sports,455.11,3.5,944,March,354
44,Product_44,Sports,455.11,3.5,944,April,330
44,Product_44,Sports,455.11,3.5,944,May,852
44,Product_44,Sports,455.11,3.5,944,June,282
44,Product_44,Sports,455.11,3.5,944,July,700
44,Product_44,Sports,455.11,3.5,944,August,702
44,Product_44,Sports,455.11,3.5,944,September,252
44,Product_44,Sports,455.11,3.5,944,October,601
44,Product_44,Sports,455.11,3.5,944,November,609
44,Product_44,Sports,455.11,3.5,944,December,871
45,Product_45,Clothing,133.1,4.5,199,January,900
45,Product_45,Clothing,133.1,4.5,199,February,424
45,Product_45,Clothing,133.1,4.5,199,March,939
45,Product_45,Clothing,133.1,4.5,199,April,492
45,Product_45,Clothing,133.1,4.5,199,May,150
45,Product_45,Clothing,133.1,4.5,199,June,585
45,Product_45,Clothing,133.1,4.5,199,July,980
45,Product_45,Clothing,133.1,4.5,199,August,501
45,Product_45,Clothing,133.1,4.5,199,September,965
45,Product_45,Clothing,133.1,4.5,199,October,583
45,Product_45,Clothing,133.1,4.5,199,November,694
45,Product_45,Clothing,133.1,4.5,199,December,634
